create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2024-01-01 05:40:00,BTCUSDT,73620.85500000,3114946444.76909600,1.37808376,1.25128898,1.51091371,0.42431505
2024-01-01 05:45:00,BTCUSDT,73611.28100000,3116280418.12784600,1.37488365,1.25062076,1.50832151,1.67322434
2024-01-01 05:50:00,BTCUSDT,73635.97100000,3112569169.58444260,1.37542528,1.25144005,1.50664989,0.41939303
2024-01-01 05:55:00,BTCUSDT,73649.24500000,3112542297.41650000,1.37465999,1.25061060,1.50615682,0.55898296
2024-01-01 06:00:00,BTCUSDT,73626.26200000,3112265478.04848200,1.37550129,1.25011580,1.50647042,0.95072635
2024-01-01 06:05:00,BTCUSDT,73625.06500000,3114946454.00440000,1.37739567,1.24993201,1.50816856,1.56846634
2024-01-01 06:10:00,BTCUSDT,73575.19500000,3113775827.59500000,1.38007459,1.25108149,1.51211903,1.85704070
2024-01-01 06:15:00,BTCUSDT,73609.95700000,3114107915.78892800,1.38028320,1.25137481,1.51189977,0.87685482
2024-01-01 06:20:00,BTCUSDT,73656.45200000,3121044840.59600000,1.37403870,1.24956977,1.51131140,2.99981891
2024-01-01 06:25:00,BTCUSDT,73657.11600000,3118788854.21252730,1.37732335,1.25040520,1.51361673,0.66448521
2024-01-01 06:30:00,BTCUSDT,73682.02200000,3120463104.50880000,1.37838031,1.25006721,1.51544722,1.10700793
2024-01-01 06:35:00,BTCUSDT,73686.46400000,3121719678.71360000,1.37562616,1.24891191,1.51601936,1.17662818
2024-01-01 06:40:00,BTCUSDT,73647.88100000,3121447176.23044100,1.37453960,1.25037102,1.51489778,1.88989454
2024-01-01 06:45:00,BTCUSDT,73609.05800000,3121458352.64220000,1.37564832,1.24996680,1.51649802,2.21609529
2024-01-01 06:50:00,BTCUSDT,73564.18900000,3119680701.43640000,1.37587206,1.24850302,1.51723793,0.91382313
2024-01-01 06:55:00,BTCUSDT,73515.19500000,3119984875.80000000,1.37754225,1.25006701,1.52330776,1.74429162
2024-01-01 07:00:00,BTCUSDT,73504.62300000,3118308672.91590000,1.37824670,1.24998078,1.52329448,0.66112927
2024-01-01 07:05:00,BTCUSDT,73463.79500000,3119471087.94650000,1.37846077,1.25053388,1.52517321,1.28792095
2024-01-01 07:10:00,BTCUSDT,73641.34000000,3129917152.29607000,1.37925469,1.24695624,1.52660963,0.76532622
2024-01-01 07:15:00,BTCUSDT,73658.91500000,3129192758.81300000,1.37779690,1.24745255,1.52491421,0.95828286
2024-01-01 07:20:00,BTCUSDT,73681.23300000,3130081931.56620000,1.37661779,1.24710420,1.52501857,0.79999485
2024-01-01 07:25:00,BTCUSDT,73691.33500000,3130689754.54716200,1.37290623,1.24704011,1.51947376,1.15992718
2024-01-01 07:30:00,BTCUSDT,73634.13900000,3131061686.55342300,1.37283827,1.24640478,1.52101245,0.75403346
2024-01-01 07:35:00,BTCUSDT,73697.76200000,3134193028.89878460,1.37276666,1.24471629,1.52060255,0.97681655
2024-01-01 07:40:00,BTCUSDT,73689.22700000,3133597533.56150000,1.37477155,1.24497471,1.52069062,0.85449397
2024-01-01 07:45:00,BTCUSDT,73696.08500000,3130270688.80900000,1.37233776,1.24468926,1.51544413,0.21147521
2024-01-01 07:50:00,BTCUSDT,73682.28200000,3131165389.64734100,1.37022205,1.24565502,1.51250874,0.93360437
2024-01-01 07:55:00,BTCUSDT,73676.72300000,3131451106.84594400,1.37088295,1.24614927,1.51337753,0.90341335
2024-01-01 08:00:00,BTCUSDT,73674.31000000,3133008151.55434470,1.36688926,1.24661198,1.50986921,1.56786618
2024-01-01 08:05:00,BTCUSDT,73618.54900000,3128412877.90010000,1.36815013,1.24913183,1.51165019,1.04061230
2024-01-01 08:10:00,BTCUSDT,73689.26600000,3133406563.04963300,1.36677620,1.24962424,1.50948023,0.65419757
2024-01-01 08:15:00,BTCUSDT,73697.67500000,3135739882.97841700,1.36511620,1.24987231,1.50958068,0.73097289
2024-01-01 08:20:00,BTCUSDT,73727.26300000,3137085027.33753900,1.36522950,1.24981399,1.50916627,0.63756502
2024-01-01 08:25:00,BTCUSDT,73725.32100000,3136503703.83510000,1.36549311,1.24921873,1.51019920,1.19563249
2024-01-01 08:30:00,BTCUSDT,73711.94500000,3134045124.21881900,1.36538873,1.24988611,1.50830446,0.35135120
2024-01-01 08:35:00,BTCUSDT,73692.47900000,3131576633.60080000,1.36248886,1.25038715,1.50446366,0.84346032
2024-01-01 08:40:00,BTCUSDT,73707.57800000,3133122959.09755330,1.35767151,1.25129972,1.49912733,1.04014962
2024-01-01 08:45:00,BTCUSDT,73737.74000000,3136076210.41852000,1.33499289,1.25205959,1.47339657,1.06793387
2024-01-01 08:50:00,BTCUSDT,73815.21200000,3141966643.34360000,1.33491120,1.25321836,1.47259676,1.42863456
2024-01-01 08:55:00,BTCUSDT,73787.74200000,3141633808.06145240,1.33750000,1.25154979,1.47616216,1.30716830
2024-01-01 09:00:00,BTCUSDT,73816.08800000,3143646884.27250430,1.33501779,1.25192167,1.47632174,1.23839327
2024-01-01 09:05:00,BTCUSDT,73839.54400000,3146075752.99488300,1.33279994,1.25269572,1.47412751,1.57764933
2024-01-01 09:10:00,BTCUSDT,73824.25200000,3143399738.03400000,1.33421109,1.25305436,1.47321605,0.53323555
2024-01-01 09:15:00,BTCUSDT,73868.61400000,3147467773.92600000,1.32835344,1.25042230,1.46470901,2.05872832
2024-01-01 09:20:00,BTCUSDT,73857.83000000,3148235843.27170470,1.32390026,1.25277205,1.46269039,1.16852478
2024-01-01 09:25:00,BTCUSDT,73902.94200000,3154622529.98052930,1.31965183,1.25333795,1.46327684,1.41067649
2024-01-01 09:30:00,BTCUSDT,73891.19800000,3149457143.23420000,1.31379749,1.25539530,1.44770876,0.99805900
2024-01-01 09:35:00,BTCUSDT,73928.76500000,3156558657.83450000,1.31169564,1.25542823,1.44378281,1.49953996
2024-01-01 09:40:00,BTCUSDT,73976.32000000,3160948714.41398800,1.30875479,1.25352835,1.43479699,1.03082633
2024-01-01 09:45:00,BTCUSDT,74013.35400000,3158534684.62080000,1.30672564,1.25538523,1.42900660,0.46335488
2024-01-01 09:50:00,BTCUSDT,74100.05000000,3162493803.93500000,1.30605444,1.25413582,1.42704116,0.82955378
2024-01-01 09:55:00,BTCUSDT,74106.94700000,3163314318.25260000,1.30198522,1.25458017,1.42096522,0.60020812
2024-01-01 10:00:00,BTCUSDT,74105.21400000,3163286161.54328700,1.30102184,1.25415524,1.41721905,0.38182905
2024-01-01 10:05:00,BTCUSDT,74145.02900000,3164947293.39110000,1.29581837,1.25502704,1.40881479,0.71482562
2024-01-01 10:10:00,BTCUSDT,74218.48200000,3168631917.57060000,1.29270246,1.25543481,1.40416507,1.19093292
2024-01-01 10:15:00,BTCUSDT,74230.54500000,3169644271.50000000,1.28918384,1.25535857,1.40006860,0.89948983
2024-01-01 10:20:00,BTCUSDT,74285.49000000,3169758518.35082670,1.28072664,1.25784531,1.38948585,1.01493810
2024-01-01 10:25:00,BTCUSDT,74321.61400000,3174640309.84860000,1.28006088,1.25701820,1.38797525,0.89911705
2024-01-01 10:30:00,BTCUSDT,74339.73600000,3174515782.70853400,1.28132461,1.25534783,1.38900142,0.62026092
2024-01-01 10:35:00,BTCUSDT,74459.78200000,3181740944.64200000,1.27605605,1.25581982,1.38408396,1.86084129
2024-01-01 10:40:00,BTCUSDT,74494.06100000,3182306766.94405900,1.27318149,1.25551083,1.38134092,0.83669862
2024-01-01 10:45:00,BTCUSDT,74675.05300000,3192341212.32227000,1.26647899,1.25352785,1.37456109,1.82372594
2024-01-01 10:50:00,BTCUSDT,74708.31600000,3194736775.44480000,1.26384410,1.25436184,1.37175252,0.99372775
2024-01-01 10:55:00,BTCUSDT,74778.93700000,3197218318.79720000,1.26313083,1.25488510,1.37139588,1.08774969
2024-01-01 11:00:00,BTCUSDT,74873.23400000,3199153593.05840000,1.26313626,1.25341035,1.36595761,0.36382138
2024-01-01 11:05:00,BTCUSDT,75035.86900000,3211024949.29080000,1.25615041,1.25281542,1.35881246,2.55462948
2024-01-01 11:10:00,BTCUSDT,75219.07400000,3218323300.16400000,1.25364491,1.25162991,1.35495800,1.11274333
2024-01-01 11:15:00,BTCUSDT,75198.76300000,3213243142.99000000,1.25314043,1.25009530,1.35182506,0.25972287
2024-01-01 11:20:00,BTCUSDT,75268.67400000,3216367238.16596800,1.25067138,1.24954977,1.34674779,0.61753707
2024-01-01 11:25:00,BTCUSDT,75361.98200000,3217994323.61541370,1.24100342,1.24920849,1.32947372,0.70807462
2024-01-01 11:30:00,BTCUSDT,75437.80900000,3222356186.55860000,1.23918188,1.24906018,1.32617052,0.67704098
2024-01-01 11:35:00,BTCUSDT,75334.56400000,3215222310.45125680,1.23873843,1.24838534,1.32086761,0.45776535
2024-01-01 11:40:00,BTCUSDT,75375.84800000,3216943204.03760000,1.23516328,1.24804474,1.31536251,0.75358600
2024-01-01 11:45:00,BTCUSDT,75352.42400000,3213176218.87536200,1.23164241,1.24750681,1.30722203,0.52321850
2024-01-01 11:50:00,BTCUSDT,75365.33200000,3213864144.74160000,1.23307941,1.24802602,1.30667996,0.97135462
2024-01-01 11:55:00,BTCUSDT,75372.57400000,3217285858.44740000,1.23178986,1.24790081,1.30470829,1.19318810
2024-01-01 12:00:00,BTCUSDT,75369.25000000,3220347166.30000000,1.22706838,1.24935842,1.30136863,1.64982303
2024-01-01 12:05:00,BTCUSDT,75418.31400000,3222172047.33600000,1.22410445,1.25089729,1.30225683,1.69501225
2024-01-01 12:10:00,BTCUSDT,75440.67500000,3220143727.22644040,1.22780311,1.25013481,1.30062818,0.48232393
2024-01-01 12:15:00,BTCUSDT,75491.37600000,3220875511.81589100,1.22804841,1.25143866,1.29958633,0.72869565
2024-01-01 12:20:00,BTCUSDT,75457.38000000,3222067854.69000000,1.22080438,1.25110524,1.29448898,2.83166840
2024-01-01 12:25:00,BTCUSDT,75555.80000000,3228053554.78000000,1.22164294,1.25414254,1.29562581,0.74806220
2024-01-01 12:30:00,BTCUSDT,75586.97600000,3229287783.60873840,1.21984845,1.25403047,1.29292097,1.39940415
2024-01-01 12:35:00,BTCUSDT,75545.21300000,3228046951.49000000,1.21560322,1.25629235,1.28624569,1.56160172
2024-01-01 12:40:00,BTCUSDT,75521.00000000,3233483613.35103100,1.21313990,1.25759852,1.29186285,2.68333968
2024-01-01 12:45:00,BTCUSDT,75421.59600000,3227275008.52080000,1.21423333,1.25683078,1.29262603,1.05760929
2024-01-01 12:50:00,BTCUSDT,75417.33800000,3223972621.78254200,1.21016566,1.25623302,1.28739685,0.82823149
2024-01-01 12:55:00,BTCUSDT,75369.42600000,3220219021.39080000,1.21404760,1.25597340,1.28882800,0.51772941
2024-01-01 13:00:00,BTCUSDT,75310.15100000,3214380333.96690000,1.21562740,1.25511599,1.28820632,0.40403790
2024-01-01 13:05:00,BTCUSDT,75367.90200000,3217863503.09351200,1.21128168,1.25662701,1.28321572,0.93886662
2024-01-01 13:10:00,BTCUSDT,75373.65000000,3220157386.19954250,1.21069444,1.25686124,1.28369377,2.01817324
2024-01-01 13:15:00,BTCUSDT,75397.47300000,3222632204.49534030,1.21118839,1.25706150,1.28522944,2.06261420
2024-01-01 13:20:00,BTCUSDT,75405.14000000,3223201708.15393200,1.21151223,1.25625555,1.28477590,1.43840184
2024-01-01 13:25:00,BTCUSDT,75404.34000000,3223874854.53000000,1.21333733,1.25586349,1.28770521,1.21016542
2024-01-01 13:30:00,BTCUSDT,75360.83700000,3221622893.14080400,1.21591818,1.25488581,1.28833973,0.73403679
2024-01-01 13:35:00,BTCUSDT,75342.87300000,3219703237.56064700,1.21326415,1.25490660,1.28402419,0.77506351
2024-01-01 13:40:00,BTCUSDT,75326.52600000,3219638017.84396100,1.21247175,1.25471910,1.28321274,1.51243413
2024-01-01 13:45:00,BTCUSDT,75317.62000000,3221728129.67869000,1.21322429,1.25406212,1.28455082,2.04871444
2024-01-01 13:50:00,BTCUSDT,75337.00100000,3220892207.25342850,1.21321721,1.25462594,1.28431495,0.97582929
2024-01-01 13:55:00,BTCUSDT,75343.22900000,3221422916.91128350,1.21511493,1.25479283,1.28504656,0.77514632
2024-01-01 14:00:00,BTCUSDT,75346.71600000,3221757764.11560000,1.21373716,1.25466275,1.28443252,1.40973168
2024-01-01 14:05:00,BTCUSDT,75416.73600000,3218280932.15246250,1.20018435,1.25474027,1.25787326,0.51451779
2024-01-01 14:10:00,BTCUSDT,75332.62000000,3217554132.60600000,1.20109502,1.25544419,1.25808141,1.18771040
2024-01-01 14:15:00,BTCUSDT,75354.72700000,3216335076.63039400,1.20096293,1.25523306,1.25665306,0.44194650
2024-01-01 14:20:00,BTCUSDT,75372.40100000,3218328851.94508030,1.19955851,1.25481164,1.25585124,1.46641640
2024-01-01 14:25:00,BTCUSDT,75288.18900000,3210208674.66472700,1.20433590,1.25520605,1.25696616,0.54167456
2024-01-01 14:30:00,BTCUSDT,75296.75100000,3211361602.41602800,1.21267751,1.25555215,1.26912086,0.79752317
2024-01-01 14:35:00,BTCUSDT,75279.06200000,3213550238.18700000,1.21094971,1.25691173,1.26988521,2.69596569
2024-01-01 14:40:00,BTCUSDT,75274.55800000,3210572810.53700000,1.21440224,1.25545134,1.27211449,0.46247993
2024-01-01 14:45:00,BTCUSDT,75266.31900000,3212336388.39240000,1.21228549,1.25499854,1.26985638,1.84119109
2024-01-01 14:50:00,BTCUSDT,75238.98500000,3207610980.21550000,1.21573071,1.25295109,1.27215458,0.65771832
2024-01-01 14:55:00,BTCUSDT,75173.25200000,3206537616.03560000,1.21420008,1.25280671,1.27038415,0.92618828
2024-01-01 15:00:00,BTCUSDT,75177.00700000,3205799997.01087100,1.21654331,1.25244750,1.27121244,0.66946771
2024-01-01 15:05:00,BTCUSDT,75146.39200000,3203453117.76400000,1.21655881,1.25412619,1.26857254,0.75751159
2024-01-01 15:10:00,BTCUSDT,75130.08100000,3206138641.63450000,1.21367863,1.25486011,1.26686398,1.90340178
2024-01-01 15:15:00,BTCUSDT,75124.41100000,3206415035.65540000,1.21497665,1.25500031,1.26833095,1.40011424
2024-01-01 15:20:00,BTCUSDT,75120.04200000,3206075597.03363900,1.21562542,1.25531404,1.26927079,1.58282946
2024-01-01 15:25:00,BTCUSDT,75068.26300000,3209617485.80927660,1.21584079,1.25433590,1.27182133,1.99568100
2024-01-01 15:30:00,BTCUSDT,75061.40700000,3206255506.14570000,1.21845958,1.25333336,1.27290724,0.60545968
2024-01-01 15:35:00,BTCUSDT,75080.33200000,3202559069.49320000,1.22099133,1.25270343,1.27438011,0.97091279
2024-01-01 15:40:00,BTCUSDT,74994.51400000,3200960843.25640000,1.21844806,1.25062906,1.27371901,1.61338966
2024-01-01 15:45:00,BTCUSDT,74797.85300000,3207275336.68053100,1.21164269,1.25354568,1.28587583,2.14236685
2024-01-01 15:50:00,BTCUSDT,74978.55700000,3208932282.48600000,1.21639520,1.25255769,1.28656006,0.57607277
2024-01-01 15:55:00,BTCUSDT,74966.06700000,3209919546.62610000,1.21518903,1.24972534,1.28529134,1.14438450
2024-01-01 16:00:00,BTCUSDT,75039.00600000,3212517125.35179950,1.21336444,1.24971148,1.28080194,0.90692476
2024-01-01 16:05:00,BTCUSDT,75068.71500000,3212899791.67090750,1.21428810,1.24903593,1.28147990,0.91132192
2024-01-01 16:10:00,BTCUSDT,75166.81200000,3221771524.47059250,1.21366240,1.24835964,1.28207678,1.27480575
2024-01-01 16:15:00,BTCUSDT,75232.53500000,3225619988.95820670,1.21442132,1.25056214,1.28127771,1.88284743
2024-01-01 16:20:00,BTCUSDT,75299.16300000,3224076732.25470000,1.21789611,1.25218062,1.28201944,0.72326696
2024-01-01 16:25:00,BTCUSDT,75232.99200000,3212900156.35200000,1.21050710,1.24938870,1.26320220,0.42260465
2024-01-01 16:30:00,BTCUSDT,75268.22800000,3217950078.50680000,1.21627573,1.24853881,1.27531920,1.45046855
2024-01-01 16:35:00,BTCUSDT,75304.93800000,3219774851.77994630,1.21600720,1.24869474,1.27482846,0.86397091
2024-01-01 16:40:00,BTCUSDT,75334.01200000,3225079187.32480000,1.21746815,1.24838280,1.27803238,1.66878314
2024-01-01 16:45:00,BTCUSDT,75327.07700000,3224465923.47740000,1.21648385,1.24753814,1.27760096,0.80145822
2024-01-01 16:50:00,BTCUSDT,75357.94000000,3224437797.50898030,1.21474476,1.24763196,1.27613047,0.80189736
2024-01-01 16:55:00,BTCUSDT,75345.42300000,3220926418.74240000,1.21685824,1.24700579,1.27710631,0.40665682
2024-01-01 17:00:00,BTCUSDT,75356.40400000,3221914034.03192900,1.21601012,1.24721367,1.27565052,0.75682464
2024-01-01 17:05:00,BTCUSDT,75323.65700000,3222692535.28220000,1.21367521,1.24664757,1.27518588,1.19807238
2024-01-01 17:10:00,BTCUSDT,75349.40900000,3224216280.99180000,1.21363032,1.24679400,1.27557294,0.86398334
2024-01-01 17:15:00,BTCUSDT,75350.32700000,3225747498.87000000,1.21320792,1.24678680,1.27590336,0.75288912
2024-01-01 17:20:00,BTCUSDT,75349.02400000,3223942246.43281800,1.21195616,1.24652363,1.27437147,0.74417257
2024-01-01 17:25:00,BTCUSDT,75334.15000000,3222842138.38611750,1.20950990,1.24599411,1.27262179,0.71441196
2024-01-01 17:30:00,BTCUSDT,75329.67600000,3221442721.26061700,1.20900919,1.24564433,1.27256273,0.82354753
2024-01-01 17:35:00,BTCUSDT,75348.63600000,3220713818.17217970,1.21108898,1.24648320,1.27272408,0.66464698
2024-01-01 17:40:00,BTCUSDT,75323.00900000,3219252678.55370000,1.20877408,1.24743773,1.27080444,1.10796313
2024-01-01 17:45:00,BTCUSDT,75326.58000000,3221443656.86348870,1.20204485,1.24766926,1.25741233,1.03209762
2024-01-01 17:50:00,BTCUSDT,75290.01700000,3225287510.32675840,1.20023068,1.24672035,1.25620724,1.73040163
2024-01-01 17:55:00,BTCUSDT,75260.14500000,3225092889.62700000,1.19843987,1.24733529,1.25460032,1.00253504
2024-01-01 18:00:00,BTCUSDT,75272.54200000,3225131535.38041300,1.19756499,1.24770088,1.25310599,0.59333933
2024-01-01 18:05:00,BTCUSDT,75421.62400000,3241941454.39063400,1.20091810,1.24886067,1.28316779,2.33065342
2024-01-01 18:10:00,BTCUSDT,75248.03900000,3239202334.83300000,1.19820904,1.24949617,1.28758597,1.32049146
2024-01-01 18:15:00,BTCUSDT,75485.80900000,3256841728.84753470,1.17679412,1.25069865,1.27582285,1.51968660
2024-01-01 18:20:00,BTCUSDT,75082.87100000,3238046419.60730000,1.16979578,1.24620813,1.27177087,1.12507900
2024-01-01 18:25:00,BTCUSDT,75188.06300000,3244695745.92720000,1.17038086,1.24338195,1.26941291,0.79783306
2024-01-01 18:30:00,BTCUSDT,74946.84200000,3229976554.98980000,1.17237973,1.24157957,1.26809908,0.57364074
2024-01-01 18:35:00,BTCUSDT,74944.61200000,3228591401.57640000,1.17021766,1.24156766,1.26081567,0.96917843
2024-01-01 18:40:00,BTCUSDT,74949.88900000,3232233486.77361770,1.16817182,1.24242776,1.25780647,1.10218549
2024-01-01 18:45:00,BTCUSDT,75049.23400000,3240851071.82200000,1.16521910,1.24096644,1.25563452,1.27035429
